PGA,PGV,PGD,Ds-5-95,Ds-5-75,Sa (T=0.05 sec),Sa (T=0.1 sec),Sa (T=0.2 sec),Sa (T=0.3 sec),Sa (T=0.4 sec),Sa (T=0.5 sec),Sa (T=0.75 sec),Sa (T=1 sec),Sa (T=1.5 sec),Sa (T=2 sec),Sa (T=3 sec),Sa (T=4 sec),Sa (T=5 sec),Sa (T=7.5 sec),Sa (T=10 sec),CAV,ASI,DSI,failure state
2,88.48435258,15.92708517,10.28,3.256,3.497166923,4.657999065,6.341127542,3.087171154,3.027571713,1.721760911,1.522931619,1.024060877,0.421093516,0.215379114,0.088693122,0.056408472,0.03770433,0.018930221,0.016507211,3.876633139,1.296771554,61.89658677,0
2,46.68102532,6.07089533,10.168,2.872,3.022221793,5.318638652,2.421838122,2.509165392,2.108832354,1.504648729,0.7132206,0.558323521,0.197410493,0.097155735,0.049687083,0.02395876,0.022048359,0.016392252,0.012658627,3.34352636,0.986151999,30.88799969,0
2,171.5732405,45.71424184,9.356,3.6,2.022829539,2.60630707,6.245381573,8.269945962,4.11272382,4.445690389,2.935024802,2.643253371,1.848431479,0.792434276,0.339376585,0.389407358,0.194965381,0.109860426,0.088323894,5.319934691,1.541646662,273.6549503,0
2,102.2302214,19.14714644,9.996,3.604,2.073594854,2.682202839,4.232523538,8.492750768,3.350740043,2.710640403,1.429885737,1.435641806,0.928377339,0.440611507,0.278954841,0.133906869,0.079158578,0.064954053,0.055580794,3.972831894,1.359450313,132.0154011,0
2,114.9181048,21.32775623,5.864,4.088,2.288837097,2.856443043,4.046988999,3.301663029,3.113309823,3.342944117,3.021211121,1.644095131,0.597052037,0.417512364,0.100919785,0.085541815,0.067677555,0.02322763,0.01059377,2.93862743,1.203123538,93.2334586,0
2,156.4147571,18.72234022,6.184,4.056,2.808866725,4.845288593,4.151452708,4.091861181,3.618746925,3.512220845,2.638445561,1.962473233,0.583319767,0.346443895,0.345552165,0.146495035,0.086202954,0.020191298,0.011276872,4.161941475,1.570545018,155.9223972,0
2,176.575981,51.40940014,7.792,6.136,2.469985607,2.884978824,6.181475213,5.713402836,6.355716352,5.689380918,1.720195374,2.477793137,1.511290157,0.720174948,0.371705732,0.203628792,0.130886921,0.039642551,0.028443751,5.392892957,1.885660329,223.1744232,0
2,173.3702688,92.43930539,8.944,5.272,2.142833072,2.901432259,4.442161806,3.195624672,3.041878799,3.533357486,2.069175717,3.561816557,1.424832205,0.528198806,0.358687054,0.249672294,0.274027913,0.139921277,0.067152903,4.678334881,1.292364471,289.0410364,0
2,331.7981949,235.7354479,27.2544,17.0912,2.199754864,3.282067457,3.878114701,4.880369258,5.436159672,5.667837482,3.596589172,4.001644631,2.096050511,1.501523244,1.372793776,0.947136423,0.856141156,0.280743236,0.163008558,15.42071117,1.439863662,939.6334689,0
2,289.6158714,151.2889926,25.6544,14.4416,2.024535343,2.422289291,3.045794771,3.963035592,5.048074042,3.426336707,5.031589967,5.080540587,3.0345857,1.695666131,1.850043625,0.951508914,0.420006588,0.315688331,0.126809085,13.61643954,1.121077869,725.6816604,0
2,160.7145453,55.15022226,9.72,5.984,2.242224318,4.030906335,5.643419158,4.260788872,5.716171671,4.972881257,2.96277425,2.047148711,0.692038429,0.692787401,0.308709409,0.122992503,0.134305352,0.09939072,0.067468666,6.653309141,1.87926512,202.5201985,0
2,150.4281685,53.70715322,8.992,5.392,2.136939961,4.534754062,4.810779934,4.894930898,5.896290951,4.816745748,2.110599787,1.494557125,0.618504687,0.539968513,0.360999916,0.238172546,0.166557697,0.085208645,0.044912124,5.749933395,1.902804225,249.1651013,0
2,246.0089829,68.66276005,12.30296,3.25496,2.049153427,3.738125324,3.788206393,3.613258813,3.450944981,3.037801933,3.690081624,3.231247992,3.072901777,1.68619825,0.620284008,0.27379495,0.167113558,0.089805632,0.029684273,4.879547353,1.059816778,293.8032499,0
2,285.0277366,92.8266043,16.45808,5.59816,2.379914091,4.017492491,4.745837175,2.830495134,3.445454826,4.708717394,2.844166917,3.532382892,2.642462777,1.971205714,0.634344924,0.803620411,0.517815092,0.111690702,0.044983828,6.892597377,1.213590201,623.2448887,0
2,348.8906983,236.4481372,5.992,4.484,2.088903348,2.752929462,2.773787324,2.898396036,4.258216457,3.614405694,1.972800295,2.124814412,1.29169043,0.699990938,1.242691369,1.164708542,0.804552072,0.431035503,0.223641869,3.620735044,1.096267836,876.4554523,0
2,319.9563702,230.3651904,6.072,4.248,2.191245877,3.492331077,6.693435682,4.339818547,4.246005954,7.600651986,2.655936831,2.418348636,1.434502884,1.080563011,1.053075683,1.2045274,1.018789189,0.394574347,0.138860151,5.035204886,1.544048007,935.0924102,0
2,188.0916557,77.76377926,15.712,8.312,2.430148131,4.231839727,3.743328515,3.849014346,3.573696559,3.849460086,3.314530046,3.759760232,1.307333709,0.610106957,0.296767297,0.324208563,0.28477666,0.112374627,0.048053983,9.160455597,1.427752667,308.0664978,0
2,122.4440961,47.87758328,19.76,10.144,3.283161255,4.600523985,4.040722525,2.910468799,3.834490736,2.673127614,1.065043761,0.890574772,0.581390513,0.322007798,0.470371337,0.285616578,0.21361525,0.085629729,0.031196805,7.894761082,1.30776045,305.7512333,0
2,121.2768597,71.12147816,22.8,10.54,2.351471493,3.841275412,5.64768058,4.417300486,2.625338559,2.276208934,1.058016054,0.967630952,0.692534602,0.650467179,0.473799687,0.364894708,0.289044726,0.349078588,0.258264288,6.900375218,1.211733389,311.5657698,0
2,250.0230104,286.6871347,19.904,9.652,2.117639974,5.078940707,4.129522764,4.561130398,4.40183131,3.051294893,2.041454556,1.434956412,0.667224777,0.566102888,0.471662826,0.559279591,0.405272649,0.445471819,0.266412156,7.878832432,1.363819313,395.6288698,0
2,99.54489665,20.15771717,11.565,3.663,3.461360344,4.930667637,7.383207617,3.288588599,3.192538858,1.938767455,1.456570516,1.23644265,0.499028063,0.267020002,0.083323079,0.068410065,0.050198657,0.023706127,0.017262279,4.361212281,1.418704308,77.47689869,0
2,52.51615348,7.683476903,11.439,3.231,2.849042788,5.26330413,2.324355147,2.859080659,2.110311958,1.382569599,0.709355195,0.618998507,0.292768703,0.104294873,0.057023115,0.027877623,0.022079875,0.018330608,0.0143637,3.761467155,1.079590356,37.10819747,0
2,193.0198955,57.85708732,10.5255,4.05,2.008347729,2.633541146,6.168630589,7.816617107,4.586730993,3.852315535,4.46935806,2.203077373,2.241307442,1.229164367,0.354757163,0.408628062,0.300544189,0.116791826,0.091238433,5.984926527,1.557455679,330.35951,0
2,115.0089991,24.23310722,11.2455,4.0545,2.002922613,2.541036664,3.985344514,7.725025738,4.637196539,3.763098885,1.888195163,1.420868897,1.307606997,0.575350312,0.343807066,0.185966002,0.091015894,0.086563173,0.058259183,4.469435881,1.40990646,166.0647642,0
2,129.2828679,26.99294148,6.597,4.599,2.242581559,3.19890693,4.330937271,3.414207846,2.858426287,2.830429119,2.959083676,1.889113007,0.782293095,0.499661399,0.146302525,0.085029993,0.079047996,0.031527841,0.014225639,3.305955859,1.270447779,114.3851827,0
2,175.9666017,23.69546184,6.957,4.563,2.645231886,5.142044554,4.256689621,4.500567906,3.566287286,3.045665022,2.805466693,2.212635684,0.749819506,0.371631867,0.288207572,0.186379251,0.105743965,0.031739531,0.013306175,4.68218416,1.680222037,194.4675958,0
2,198.6479787,65.06502205,8.766,6.903,2.446772557,2.967383734,5.959232845,5.87940335,5.150982132,7.392130939,1.635538707,2.269570577,1.846919238,0.943317284,0.418110022,0.233861741,0.153316033,0.048968521,0.033875833,6.067004576,1.935140411,281.5237667,0
2,195.0415524,116.9934959,10.062,5.931,2.192104968,3.034973191,4.361370377,3.15397049,2.663704036,3.572960978,2.373602893,3.351944382,1.6268828,0.645359289,0.412147939,0.23349252,0.279193,0.15771669,0.086235613,5.263126741,1.358842082,313.2502577,0
2,373.2729693,298.3526762,30.6612,19.2276,2.084933763,2.456046565,4.050119201,4.43713542,5.181797873,6.858691407,4.071205789,4.707276758,2.049155783,1.949766019,1.209444705,1.700605804,0.844378342,0.43857634,0.180203761,17.34830007,1.32580252,1051.496308,0
2,325.8178554,191.4751313,28.8612,16.2468,2.024755039,2.168630191,2.941043914,3.250140805,4.601889899,3.859996506,3.570594852,5.955903352,4.949512098,2.86076202,1.731759282,1.069273367,0.534779974,0.356386387,0.197777209,15.31849448,1.106697061,914.83916,0
2,180.8038635,69.79950005,10.935,6.732,2.200301887,3.551849099,6.492698831,4.833798831,5.865354354,5.285647983,3.368672448,2.231048806,0.732710478,0.55168207,0.474922619,0.192417717,0.126578571,0.106259336,0.087894191,7.484972784,1.96630163,247.714419,0
2,169.2316896,67.9731158,10.116,6.066,2.159830614,4.194360966,4.797380962,4.341480325,6.456244896,5.612195365,2.911914443,1.427179503,0.726415901,0.672588378,0.459672908,0.28301813,0.193003156,0.096351145,0.063075882,6.468675069,1.996745187,299.9753779,0
2,276.7601058,86.90130569,13.84083,3.66183,2.084496688,2.813390364,3.629237576,4.410498134,3.052332152,3.259360106,3.63946259,3.168691649,3.543509649,2.207815432,0.816979446,0.371028516,0.202879093,0.139911591,0.047513857,5.489490772,1.085300077,388.0863212,0
2,320.6562037,117.4836711,18.51534,6.29793,2.263914046,3.261884594,4.238091587,3.797931262,3.11879125,3.593329767,3.810344689,3.29868547,3.100573106,2.202415927,0.835320966,0.911767651,0.651048337,0.166498393,0.059647495,7.754172049,1.218981007,722.9216628,0
2,392.5020356,299.2546736,6.741,5.0445,2.104344297,2.289839391,3.722038465,3.042910716,3.569213784,4.542584428,3.095334566,2.794578422,1.32970501,0.877893629,1.064776507,1.309176269,0.987726,0.50323969,0.298422968,4.073326924,1.066029536,950.3725338,0
2,359.9509165,291.5559441,6.831,4.779,2.083423606,2.51150412,6.221862624,4.509694311,5.247145559,5.401594028,3.832779144,2.188116808,1.719586651,1.634685261,1.07956668,1.215331353,1.095251252,0.52977401,0.192479224,5.664605497,1.45512588,970.9912675,0
2,211.6031126,98.41978312,17.676,9.351,2.3482551,4.214355447,4.319448129,4.265435019,2.918987703,3.688962728,3.62933565,3.19250189,1.526077965,0.74317558,0.407783004,0.324778838,0.280330577,0.173356116,0.056679883,10.30551255,1.509434559,337.4907003,0
2,137.7496081,60.59506634,22.23,11.412,3.447844735,3.872479216,4.22726944,2.414443176,3.153828371,2.909511703,1.131116792,0.827576368,1.068316266,0.347582946,0.401998611,0.427151586,0.256902338,0.120078244,0.044362569,8.881606217,1.3989364,354.9268468,0
2,136.4364672,90.01312079,25.65,11.8575,2.272154412,3.523255627,6.152795666,4.739055077,3.891343418,2.642820351,1.254485481,0.861742423,0.744831981,0.538569332,0.525252823,0.361552851,0.337704219,0.377593176,0.265685253,7.762922121,1.286803805,344.9450677,0
2,281.2758867,362.8384049,22.392,10.8585,2.081380257,3.670819341,4.834797264,5.450336887,3.179358375,3.702079782,1.59207573,1.732608648,0.753648039,0.517490145,0.389233899,0.453249897,0.497912378,0.448466627,0.332363552,8.863686486,1.425542665,415.0756884,0
2,110.6054407,24.88607058,12.85,4.07,3.435856064,5.382684449,8.221489899,2.595911653,3.184123742,2.406095373,1.511175352,1.431268465,0.6233986,0.316561366,0.11275862,0.089186507,0.05513821,0.025541396,0.016872299,4.845791423,1.530730619,93.53797914,0
2,58.35128165,9.485773954,12.71,3.59,2.866735504,4.617201902,2.302459345,3.2684503,2.293192659,1.643793335,0.789152954,0.694793618,0.373743683,0.121781176,0.071912716,0.037752992,0.02337545,0.020087406,0.015670603,4.17940795,1.174106178,44.98632414,0
2,214.4665506,71.42850287,11.695,4.5,1.996381959,2.224733207,5.577717047,5.127029532,5.349397703,4.035345947,4.362548613,2.265079337,2.383256329,1.546811394,0.560582819,0.370466683,0.384213609,0.119806847,0.101400722,6.649918363,1.592408886,373.1570454,0
2,127.7877767,29.91741632,12.495,4.505,2.013109176,2.438336132,3.173318672,5.16306933,4.673329477,3.308098887,2.185430771,1.476075049,1.61804276,0.723278369,0.436484968,0.25415071,0.131492908,0.080856448,0.059308226,4.966039867,1.440460828,205.5096389,0
2,143.647631,33.32461911,7.33,5.11,2.214304529,3.525270727,3.82412855,3.382895097,2.95776775,3.058410216,2.431504567,2.022864173,0.828859761,0.489599104,0.213220171,0.08349765,0.085021323,0.041170123,0.018754103,3.673284287,1.338904761,137.639074,0
2,195.5184464,29.25365659,7.73,5.07,2.600790207,5.215978979,4.541894842,4.329703014,3.528677579,3.505194094,3.208054809,1.959526596,0.800687881,0.343692605,0.207415347,0.257455156,0.13935886,0.048166302,0.016274875,5.202426844,1.791776861,234.2255143,0
2,220.7199763,80.32718772,9.74,7.67,2.421163992,2.860568602,5.114874135,5.400658446,4.412466954,7.922772362,1.689313686,1.867117614,2.150009337,1.104219311,0.468081086,0.312682213,0.196715218,0.067501929,0.034888555,6.741116196,1.943428565,348.42162,0
2,216.712836,144.4364147,11.18,6.59,2.208904994,2.843191304,4.159438864,3.296659904,2.758347221,3.645781273,2.231511608,2.794151158,2.034731743,0.809333202,0.518759472,0.271881074,0.255805782,0.197504277,0.118594009,5.847918601,1.415126172,341.9186167,0
2,414.7477436,368.3366373,34.068,21.364,2.019552808,2.374569181,4.071106579,4.022237562,4.451192411,5.475475584,5.090963802,3.224663321,2.259101077,2.329328624,1.152145694,1.770629584,0.950378762,0.504316837,0.229350014,19.27588896,1.241132167,1186.925488,0
2,362.0198393,236.3890509,32.068,18.052,2.012233057,2.219902814,3.000518812,3.51256319,4.569003647,4.900926263,4.144828738,5.341116942,4.595359846,3.287784928,1.316606093,1.36779721,0.923019792,0.439710826,0.265036388,17.02054942,1.075985212,1120.522991,0
2,200.8931816,86.17222229,12.15,7.48,2.16935479,3.471594136,7.36874275,5.162372551,5.570074967,5.441470672,3.466827302,2.777095791,1.135029724,0.555491302,0.640808942,0.224478837,0.114083725,0.115852939,0.096902731,8.316636427,2.048942773,304.630517,0
2,188.0352107,83.91742691,11.24,6.74,2.164594009,4.059698731,5.209421956,4.558842479,6.652518553,5.858956282,3.808978069,1.551698996,0.782386746,0.608666899,0.469185832,0.318869183,0.230122746,0.118550835,0.07639572,7.187416744,2.068460184,352.811917,0
2,307.5112287,107.2855626,15.3787,4.0687,2.062943916,2.707763283,4.489990273,3.601957416,2.955922215,3.475086982,3.237847832,3.378835108,4.341486775,2.723260205,1.027650041,0.483840555,0.267674508,0.154588095,0.065925246,6.099434191,1.088278637,502.2883692,0
2,356.2846707,145.0415692,20.5726,6.9977,2.11487643,2.550097622,6.197710912,5.061720464,3.748604079,3.489992177,5.147805142,2.929764069,3.46024595,2.431925211,1.213891361,0.797613087,0.787827654,0.234351114,0.079330882,8.615746722,1.231967228,807.1150255,0
2,436.1133729,369.4502144,7.49,5.605,2.094316005,2.274735753,4.29072515,3.773397498,3.917569621,4.113419045,3.620122172,2.2181745,1.093178055,0.983212649,0.83550394,1.329916999,1.154060684,0.568203985,0.367439549,4.525918805,1.031589522,987.4769382,0
2,399.9454628,359.94561,7.59,5.31,2.021115596,2.469676112,5.11930203,5.568200098,4.23068383,4.300566122,4.476115805,2.317751787,2.220833179,1.585594148,1.067861644,1.145025994,1.197200651,0.706404389,0.284595251,6.294006108,1.452926788,993.4917537,0
2,235.1145696,121.5059051,19.64,10.39,2.405331893,4.06111363,4.378990868,4.631139725,3.19596331,4.280585882,4.068574974,3.374295427,2.123499485,1.146360593,0.432749401,0.255974851,0.315033668,0.243723637,0.079544291,11.4505695,1.579233416,375.2535784,0
2,153.0551201,74.80872388,24.7,12.68,3.470514443,3.470365522,4.671059434,2.312683943,3.353824712,3.65905807,1.343410723,0.875796651,1.010539044,0.400301134,0.362672636,0.48424078,0.282754975,0.159900326,0.065917359,9.868451352,1.47249541,400.3698909,0
2,151.5960746,111.1273096,28.5,13.175,2.143591436,3.027803765,5.615315432,5.164453581,3.96330249,2.62786871,1.352201511,1.014824777,0.836933866,0.59859365,0.710229604,0.420875149,0.372206717,0.341877003,0.280047778,8.625469023,1.352582822,367.3892136,0
2,312.5287629,447.948648,24.88,12.065,1.994014721,3.309584582,6.487452788,5.968655696,4.839843814,4.52454858,1.577427869,1.770805663,0.903604483,0.554596137,0.418625972,0.472887765,0.565146173,0.40480977,0.398861827,9.84854054,1.431971711,412.1133644,0
2,121.6659848,30.1121454,14.135,4.477,3.410864855,5.686001268,8.819816061,2.512083061,3.125175018,2.683149658,1.696506394,1.550356035,0.657628066,0.366976525,0.146103381,0.094220698,0.061102791,0.026459347,0.019797959,5.330370566,1.632388926,112.1058556,0
2,64.18640981,11.47778648,13.981,3.949,2.777037955,4.024981923,2.818168971,3.024300807,2.623308156,1.921971918,0.990588172,0.72568434,0.412658321,0.150147144,0.085387406,0.046634591,0.026050487,0.021659156,0.016500528,4.597348745,1.257865766,54.49992094,0
2,235.9132056,86.42848847,12.8645,4.95,2.006264208,2.190285109,5.16378161,4.445541963,6.411754602,4.664003886,4.043377311,2.376340651,2.434969655,1.80325227,0.637480011,0.341520519,0.412022948,0.119293894,0.109405525,7.3149102,1.673054576,412.4365419,0
2,140.5665544,36.20007374,13.7445,4.9555,1.973482934,2.368732696,3.053526521,5.986703533,5.887447028,4.014722352,1.947962905,1.43236387,1.734519991,0.850120545,0.45069898,0.272645585,0.149339551,0.0665551,0.064886316,5.462643854,1.518090423,247.7002487,0
2,158.0123941,40.32278913,8.063,5.621,2.272072217,3.747341174,3.542932017,3.271222399,2.926633692,3.510930587,2.606452885,2.034652168,0.861947048,0.494209036,0.266988823,0.101267167,0.085643004,0.051588541,0.024261686,4.040612716,1.39627388,163.7261391,0
2,215.070291,35.39692448,8.503,5.577,2.601195579,5.915600077,4.888748553,4.055976308,3.954071381,3.995835519,3.146727785,1.927129023,0.813440249,0.411309607,0.230455323,0.333668509,0.171494394,0.060992747,0.021327749,5.722669529,1.891226901,272.0320732,0
2,242.7919739,97.19589714,10.714,8.437,2.34032481,2.699608165,4.208032923,4.210891867,4.863099313,7.355897884,2.053835619,1.737983857,2.346712171,1.333140151,0.522855181,0.357534098,0.220511184,0.086836244,0.040623748,7.415227815,1.944023606,420.6953473,0
2,238.3841196,174.7680618,12.298,7.249,2.215809086,2.630582333,4.113969744,3.181866439,3.086833621,3.487620061,2.43997243,2.238746044,2.485892399,1.115117081,0.507604253,0.334329338,0.233535932,0.23047447,0.143540657,6.432710461,1.468807654,386.1651023,0
2,456.222518,445.6873312,37.4748,23.5004,2.00628441,2.187086722,3.579832699,3.848556183,4.895822466,5.047874908,4.946984728,3.661948421,2.609365488,2.093370244,1.280119409,1.366030691,1.58556718,0.508817761,0.277514672,21.20347786,1.18698606,1308.152739,0
2,398.2218232,286.0307516,35.2748,19.8572,2.009238987,2.196239166,2.774093574,3.673985885,3.955929232,5.33559508,4.472194001,4.995475257,3.443467121,3.01415213,1.329396677,1.832025835,1.074356672,0.400079656,0.312960346,18.72260436,1.006632058,1263.21755,0
2,220.9824998,104.268389,13.365,8.228,2.151195891,3.453162828,6.928076508,5.738345778,4.813320065,6.129699881,4.051453884,2.584534069,1.508476631,0.631760137,0.783144461,0.270790487,0.169428186,0.130252776,0.100877345,9.148300069,2.113357799,375.6071982,0
2,206.8387317,101.5400866,12.364,7.414,2.159725335,3.855603843,4.906526201,5.325598275,6.501494366,5.795461885,3.895726656,1.883536134,1.077069484,0.569106775,0.54589548,0.33236325,0.268393012,0.139847387,0.087295961,7.906158418,2.131631788,403.2523547,0
2,338.2623515,129.8155307,16.91657,4.47557,2.029410274,2.358248495,4.153006003,4.622837771,3.521394245,3.154540965,3.01357351,3.678044041,3.692479663,3.055589687,1.305052275,0.611271621,0.342631419,0.174006202,0.086598091,6.709377611,1.094206364,629.3422258,0
2,391.9131378,175.5002988,22.62986,7.69747,2.145692633,2.520457824,6.842078894,4.514805641,2.825533296,2.676684479,5.238475948,2.849279608,3.477560943,2.619039891,1.727376929,0.625167158,0.909146449,0.312249617,0.10940546,9.477321394,1.260230317,874.4802854,0
2,479.7247101,447.0347594,8.239,6.1655,2.093877444,2.22766206,3.903052573,3.885634433,3.52869457,4.562304716,4.429732055,2.045176109,1.203427509,1.205184812,0.694787284,1.259119732,1.258197056,0.62362578,0.427217163,4.978510685,1.057082485,1018.900919,0
